oare_id,transliteration,translation,source,trans_processed,is_valid,issues
7c7c5b98-b509-44ff-9d1d-bc5b8766d101,um-ma pí-lá-aḫ-IŠTAR-ma a-na a-šur-ta-ak-lá-ku ù en-um-a-šur a-na en-um-a-šur qí-bi-ma áš-ta-na-me-ma a-na a-li-im ḫa-ra-kà a-dí ṭup-pí-im ša šu-mì DAM.GÀR lá-áp-tù-ni-ma iš-tí-kà i-ba-ší-ú ṭup-pá-am šu-a-tí a-šar a-na ša ša-zu-úz-tí-kà té-zi-bu-šu ša-ḫi-iz-ma ù šu-mì ša-zu-úz-tí-kà i-na li-bi tí-ir-tí-kà lu-up-ta-ma šu-ma lá šu-wa-tí-mì-in KÙ.BABBAR x x-lá-kum a-ta ú-lá ta-áš-ta-na-me ki-ma i-na ša-lá-tù-ar sí-kà-tù-ni-ma ù i-na qé-ra-áb a-li-ma i-na pu-ùḫ-ri-šu-nu sí-ḫi-tù-ni-ma x x x x iḫ-ta-na-ṭá a-na ḫi-ṭim x x x x x x x i-tù-ru-ma x x x x a-na-kam mu-ḫu-ur-šu-nu-ma … tí-ni …-na ú-lá x x x ḫi x ta nam ú-lá x x x-mì a-na-ku ú a-ta x x x i-na ṭup-pí-im ša šu-mì DAM.GÀR lá-áp-tù 1 ITU.KAM iš-tí-in ú-lá ší-na wa-ar-ḫu e e-tí-qú-ma ṣí-ib-tum … i x ša ki-ma … im-ḫa-aṣ x u₄-mì-im iš-tí-in lá té-pá-áš,"From Pilah-Ištar to Aššur-taklāku and Ennam-Aššur; specifically to Ennam-Aššur: I keep hearing that you are going to the City. With respect to the tablet that was written in the name of a merchant and is with you, point out where you left this tablet with your representatives and then write the names of your representatives in your message, and if it was not for him the silver ... to you. Do you not keep hearing that there is warfare in Šalatuwar and within the city itself there is a revolt in their assembly, and ... he keeps committing sins ... they have come back to sin ... approach them there ... I and you ... in the tablet that was written in the name of a merchant, not a single or two months must be overdue so interest ... he hit do not make in a single day.",rule_based,um-ma pí-lá-aḫ-IŠTAR-ma a-na a-šur-ta-ak-lá-ku ù en-um-a-šur a-na en-um-a-šur qí-bi-ma áš-ta-na-me-ma a-na a-li-im ḫa-ra-kà a-dí ṭup-pí-im ša šu-mì [WIFE].GÀR lá-áp-tù-ni-ma iš-tí-kà i-ba-ší-ú ṭup-pá-am šu-a-tí a-šar a-na ša ša-zu-úz-tí-kà té-zi-bu-šu ša-ḫi-iz-ma ù šu-mì ša-zu-úz-tí-kà i-na li-bi tí-ir-tí-kà lu-up-ta-ma šu-ma lá šu-wa-tí-mì-in [SILVER] [?] [?]-lá-kum a-ta ú-lá ta-áš-ta-na-me ki-ma i-na ša-lá-tù-ar sí-kà-tù-ni-ma ù i-na qé-ra-áb a-li-ma i-na pu-ùḫ-ri-šu-nu sí-ḫi-tù-ni-ma [?] [?] [?] [?] iḫ-ta-na-ṭá a-na ḫi-ṭim [?] [?] [?] [?] [?] [?] [?] i-tù-ru-ma [?] [?] [?] [?] a-na-kam mu-ḫu-ur-šu-nu-ma [...] tí-ni [...]-na ú-lá [?] [?] [?] ḫi [?] ta nam ú-lá [?] [?] [?]-mì a-na-ku ú a-ta [?] [?] [?] i-na ṭup-pí-im ša šu-mì [WIFE].GÀR lá-áp-tù 1 [MONTH] iš-tí-in ú-lá ší-na wa-ar-ḫu e e-tí-qú-ma ṣí-ib-tum [...] i [?] ša ki-ma [...] im-ḫa-aṣ [?] u₄-mì-im iš-tí-in lá té-pá-áš,False,['number_mismatch']
7c9118c9-5721-4718-af30-0fb00710c0bd,i-nu-mì ku-ra ša-lim-a-šùr a-na ba-áb DINGIR-lim a-šu-mì KÙ.BABBAR ša ta-pá-ú-tim ša tù-um-li-a-i-um ḫa-bu-lu-ni-ma ú-šé-ri-da-šu-ni a-la-ḫu-um iš-tí be-el ed-ma-tim i-na ba-áb DINGIR-lim i-zi-iz a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-ìš i-dí-ni-a-tí-ma ṭup-pá-um IGI GÍR ša a-šùr ba-áb DINGIR-lim ni-dí-in IGI a-ku-za IGI MAR.TU-ba-ni IGI bu-zu-zi-im IGI lá-qé-ep,"When Kura led Šalim-Aššur to the Gate of the God because of the silver of the partnership that the man from Tumliya owed, Ali-ahum stood with the shareholders in the Gate of the God. The Kanesh colony gave us for these proceedings, and we gave a tablet before Aššur's dagger in the Gate of the God. Witnessed by Akuza, by Amurrum-bāni, by Buzuzum, by Lā-qēp. ",rule_based,i-nu-mì ku-ra ša-lim-a-šùr a-na ba-áb DINGIR-lim a-šu-mì [SILVER] ša ta-pá-ú-tim ša tù-um-li-a-i-um ḫa-bu-lu-ni-ma ú-šé-ri-da-šu-ni a-la-ḫu-um iš-tí be-el ed-ma-tim i-na ba-áb DINGIR-lim i-zi-iz a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-ìš i-dí-ni-a-tí-ma ṭup-pá-um [WITNESS] GÍR ša a-šùr ba-áb DINGIR-lim ni-dí-in [WITNESS] a-ku-za [WITNESS] MAR.TU-ba-ni [WITNESS] bu-zu-zi-im [WITNESS] lá-qé-ep,True,[]
7cc68d9d-b204-4558-af32-1c8b2f6edd64,3 GÍN KÙ.BABBAR lá-qé-ep DUMU šu-a-šur 2 GÍN ku-zi-zi-a 3 GÍN en-nam-a-šùr DUMU e-lá-ma 5 GÍN a-lá-ḫu-um ni-a-um 50 NINDA 1 DUG Ì.GIŠ en-na-num DUMU am-ri-a 30 NINDA 1 DUG ma-ma-ḫi-ir 20 NINDA 1 DUG ta-ri-iš-ma-tum 10 NINDA ki-ru-um a-ša-at ku-ku-wa,3 shekels of silver: Lā-qēp son of Šu-Aššur;,rule_based,3 [SHEKEL] [SILVER] lá-qé-ep [SON] šu-a-šur 2 [SHEKEL] ku-zi-zi-a 3 [SHEKEL] en-nam-a-šùr [SON] e-lá-ma 5 [SHEKEL] a-lá-ḫu-um ni-a-um 50 NINDA 1 DUG Ì.GIŠ en-na-num [SON] am-ri-a 30 NINDA 1 DUG ma-ma-ḫi-ir 20 NINDA 1 DUG ta-ri-iš-ma-tum 10 NINDA ki-ru-um a-ša-at ku-ku-wa,False,"['length_ratio', 'number_mismatch']"
7ce32b01-b479-4507-a560-5944e60cdfed,um-ma … ù x … DAM.GÀR … 48 (TÚG)ku-ta-ni … 8 ma-na … 2 GÚ 10 ma-na AN.NA … GÍN LÁ 22.5 ŠE … 8 ma-na … i-na li-bi … 13 ma-na 10 GÍN … ša ik-ri-bi-kà x … 18.5 ma-na AN.NA qá-tim 0.33333 ma-na 4.66666 GÍN KÙ a-na sá-ri-dim ù mì-šál sá-ri-dim a-na ta-ba-lim ni-dí-in 3 ANŠE ṣa-lá-mu 1 ma-na KÙ.BABBAR it-bu-lu 2 TÚG ša,"From ... to ...: ... the merchant 48 textiles ... 8 minas ... 2 talents 10 minas of tin ... shekels less 22.5 grains ... 8 minas ... owned by ... 13 minas 10 shekels ... of your votive offerings ... 18.5 minas of expense-tin; we gave 0.3333 mina 4.6666 shekels of silver for a driver and half a driver for the carriage; 3 black donkeys cost 1 mina if silver; 2 textiles belonging to Aššur-bēl-awātim for his free loan. Puzur-Aššur son of Aššur-dan leads all this to you. He received 1.5 shekels of silver for the ; we gave 3 shekels of silver for the inn in Qaṭṭara where they guarded the goods; Bēlum-bāni received 0.3333 mina less 1 shekel of silver; additions; Bēlum-bāni received 1.5 shekel of silver for the transport tariff of the missing silver. Your gold was sold at the rate 9 1 / 4 to 1. Of the 10 minas of silver, its import duty added, that you sent, 5 shekels of silver was too little for the import duty; we gave 10 shekels of silver as export duty. 11 shekels of silver, either sacks or harness for the donkeys we shall clear, and a message from us will come to you.",rule_based,um-ma [...] ù [?] [...] [WIFE].GÀR [...] 48 ([TEXTILE])ku-ta-ni [...] 8 ma-na [...] 2 [TALENT] 10 ma-na [TIN] [...] [SHEKEL] LÁ 22.5 ŠE [...] 8 ma-na [...] i-na li-bi [...] 13 ma-na 10 [SHEKEL] [...] ša ik-ri-bi-kà [?] [...] 18.5 ma-na [TIN] qá-tim ⅓ ma-na 4.66666 [SHEKEL] KÙ a-na sá-ri-dim ù mì-šál sá-ri-dim a-na ta-ba-lim ni-dí-in 3 [DONKEY] ṣa-lá-mu 1 ma-na [SILVER] it-bu-lu 2 [TEXTILE] ša,False,['length_ratio']
7d005594-335c-492e-ba8e-8e25aaefaffe,ḫa-nu ù (d)UTU-ba-ni iz-ku-ú-ma um-ma (d)UTU-ba-ni-ma a-na ḫa-nu 4 ma-na ù 10 GÍN ša a-na DAM.GÀR ḫa-bu-lá-ni-ni mì-ma i-na li-bi₄-a lá-šu tám-kà-ra-am ša-bi₄-ma ṭup-pì-ni šé-ṣí-ma a-dí ni-na-mu-ru i-na xx-tí-ma xx li-ib-ší um-ma ḫa-nu-ma a-na (d)UTU-ba-ni-ma xx a-ma-tim ša ba-ri-ni ki-ma a-na zu-ku-a 0.66666 ma-na KÙ.BABBAR ḫa-bu-lá-ni-ni x x a-ma-tim dí-in-ma KÙ.BABBAR ša-bi₄-ma ṭup-pì-ni šé-ṣí-ma li-dí-ma qá-tám 0.33333 ma-na li-dí-in ki-iš-da-tí-a a-ša ki-ma i-a-tí dí-in šu-ma x ku-ta-ni ta x-AG ša ki-ma i-a-tí li-dí-nu-ni-kum xx ZA xxx IGI a-lá-ḫi-im,"hanu and Šamaš-bāni cleared accounts and Šamaš-bāni said to hanu: As for the 4 minas and 10 shekels we owe to the creditor, nothing is in my possession. Satisfy the creditor and obtain our debt-note and until we meet it must remain in ... ... ... ... ..."" hanu answered Šamaš-bāni: ""[As for the ...] slave-girls ,our joint property ,since we owe to Zukua 0.6666 mina of silver ,sell ... ... the slave-girls and pay the silver ,obtain our debt-note and let him deposit it and give 0.3333? mina as share. What accrues to me you must give to my representatives. If [you ?] -textiles ,let my representatives give them to you. ... ... ... ... ... ... ..."" In the presence of Ali-ahum""",rule_based,ḫa-nu ù {d}UTU-ba-ni iz-ku-ú-ma um-ma {d}UTU-ba-ni-ma a-na ḫa-nu 4 ma-na ù 10 [SHEKEL] ša a-na [WIFE].GÀR ḫa-bu-lá-ni-ni mì-ma i-na li-bi₄-a lá-šu tám-kà-ra-am ša-bi₄-ma ṭup-pì-ni šé-ṣí-ma a-dí ni-na-mu-ru i-na xx-tí-ma xx li-ib-ší um-ma ḫa-nu-ma a-na {d}UTU-ba-ni-ma xx a-ma-tim ša ba-ri-ni ki-ma a-na zu-ku-a ⅔ ma-na [SILVER] ḫa-bu-lá-ni-ni [?] [?] a-ma-tim dí-in-ma [SILVER] ša-bi₄-ma ṭup-pì-ni šé-ṣí-ma li-dí-ma qá-tám ⅓ ma-na li-dí-in ki-iš-da-tí-a a-ša ki-ma i-a-tí dí-in šu-ma [?] ku-ta-ni ta [?]-AG ša ki-ma i-a-tí li-dí-nu-ni-kum xx ZA xxx [WITNESS] a-lá-ḫi-im,False,"['number_mismatch', 'sumerogram_untranslated']"
7d0ab3a9-aa48-433b-a626-dd38c797787a,um-ma šu-IŠTAR-ma a-na en-nam-a-šur qí-bi₄-ma … AN.NA x x a iš … x x x GÍN 0.33333 x x dí ku … 9 GÍN … AN.NA-kà na-dí … lu ší-im AN.NA-ki-kà lu ší-im URUDU-kà 17 x x KÙ.BABBAR-áp-kà 17 GÍN KÙ.BABBAR a-bu-ZA ḫa-bu-lá-ni ṭup-pu-šu ḫa-ar-ma-am ú-kà-al ša-áš-qí-il₅-šu-ma KÙ.BABBAR le-qé a-ḫi a-ta gi₅-im-lá-ni ú a-na-ku a-we-el gi₅-mì-li-im šu-ma a-bu-SILIM lá-šu tí-ir-tí-kà li-li-kam-ma KÙ.BABBAR-áp-kà a ša ki-ma ku-a-tí-ma lá-áš-qú-ul ṭup-pu-šu x x x a-ni-im x x x šu-ma x x ta-ak-lá … … a-na …-ma ṭup-pu x x x x,"From Šu-Ištar to Ennam-Aššur: ... tin ... your tin is set down ... the proceeds both from your tin and from your copper were 17 minas of silver for you. Abu-šalim owes 17 shekels of silver; I have his certified tablet; make him pay and take the silver. My dear brother, do me a favour for I am also a man of favours. If Abu-šalim is absent, send me word so I may pay your silver to your representatives. His tablet ...",rule_based,um-ma šu-IŠTAR-ma a-na en-nam-a-šur qí-bi₄-ma [...] [TIN] [?] [?] a iš [...] [?] [?] [?] [SHEKEL] ⅓ [?] [?] dí ku [...] 9 [SHEKEL] [...] [TIN]-kà na-dí [...] lu ší-im [TIN]-ki-kà lu ší-im [COPPER]-kà 17 [?] [?] [SILVER]-áp-kà 17 [SHEKEL] [SILVER] a-bu-ZA ḫa-bu-lá-ni ṭup-pu-šu ḫa-ar-ma-am ú-kà-al ša-áš-qí-il₅-šu-ma [SILVER] le-qé a-ḫi a-ta gi₅-im-lá-ni ú a-na-ku a-we-el gi₅-mì-li-im šu-ma a-bu-SILIM lá-šu tí-ir-tí-kà li-li-kam-ma [SILVER]-áp-kà a ša ki-ma ku-a-tí-ma lá-áš-qú-ul ṭup-pu-šu [?] [?] [?] a-ni-im [?] [?] [?] šu-ma [?] [?] ta-ak-lá [...] [...] a-na [...]-ma ṭup-pu [?] [?] [?] [?],False,['number_mismatch']
7d68ad7e-c614-4087-880e-666eca930a18,i-na 51 TÚG šu-ru-tim ša i-dí-sú-in 8 TÚG i-na li-wi-tim 5 TÚG ni-is-ḫa-tum ù 7 GÍN KÙ.BABBAR i-na-pu-lu-šum 4 TÚG a ší-mì-im ší-tí TÚG-tí-šu 34 TÚG šu-ru-tim i-na 47 ku-ta-ni qá-du-um ta-ad-mì-qá-tí-šu ša i-dí-sú-in 2 TÚG ni-is-ḫa-tum ù 7 GÍN KÙ.BABBAR i-na-pá-al 4 TÚG a ší-mì-im 41 ku-ta-nu-šu iz-ku-ú-nim,"Of 51 dark textiles of Iddin-Suen, 8 textiles were for wrapping, 5 were import-tax and they will balance him 7 shekels of silver, 4 textiles for pre-emption. The rest of his textiles amounts to 34 [dark tex]tiles.",rule_based,i-na 51 [TEXTILE] šu-ru-tim ša i-dí-sú-in 8 [TEXTILE] i-na li-wi-tim 5 [TEXTILE] ni-is-ḫa-tum ù 7 [SHEKEL] [SILVER] i-na-pu-lu-šum 4 [TEXTILE] a ší-mì-im ší-tí [TEXTILE]-tí-šu 34 [TEXTILE] šu-ru-tim i-na 47 ku-ta-ni qá-du-um ta-ad-mì-qá-tí-šu ša i-dí-sú-in 2 [TEXTILE] ni-is-ḫa-tum ù 7 [SHEKEL] [SILVER] i-na-pá-al 4 [TEXTILE] a ší-mì-im 41 ku-ta-nu-šu iz-ku-ú-nim,True,[]
7d8464c0-4523-408e-bbd9-469bb52a2602,e-lá-ma ù a-šur-na-da iṣ-bu-tù-ni-a-tí-ma dí-šu-nu ni-dí-in-ma a-la-ḫu-um ù a-šùr-na-da uk-ta-nu-ú-ma šu-ma TÚG.ḪI.A i-ṣé-er a-šùr-na-da ik-tù-nu 0.66666 ma-na KÙ.BABBAR a-šùr-na-da DUMU er-nu-id a-na e-lá-ma i-ša-qal,"Elamma and Aššur-nādā seized us and we passed the following verdict for them: Ali-ahum and Aššur-nādā will establish who of them is liable and if the textiles prove to be owed by Aššur-nādā, Aššur-nādā ,son of Ernu''id ,will pay 0.6666 mina of silver to Elamma"".",rule_based,e-lá-ma ù a-šur-na-da iṣ-bu-tù-ni-a-tí-ma dí-šu-nu ni-dí-in-ma a-la-ḫu-um ù a-šùr-na-da uk-ta-nu-ú-ma šu-ma [TEXTILE].ḪI.A i-ṣé-er a-šùr-na-da ik-tù-nu ⅔ ma-na [SILVER] a-šùr-na-da [SON] er-nu-id a-na e-lá-ma i-ša-qal,False,['number_mismatch']
7d8464c0-4523-408e-bbd9-469bb52a2602,IGI a-mur-a-šùr DUMU iš-me-lim a-wi-lu a-ni-ú-tum da-a-nu,"Witnessed by Āmur-Aššur ,son of Išme-ilum. These gentlemen were the judges.""",rule_based,[WITNESS] a-mur-a-šùr [SON] iš-me-lim a-wi-lu a-ni-ú-tum da-a-nu,True,[]
7d8df8d6-ab6d-464c-b937-52130a7eac56,en-nam-a-šùr DUMU šu-(d)EN.LÍL a-na la-qé-ep ù en-nam-a-šùr DUMU šu-be-lim iṣ-ba-at-ni-a-tí-ma um-ma en-nam-a-šùr-ma 4.5 ma-na 5.33333 GÍN KÙ.BABBAR ki-ma i-tur₄-DINGIR tal-qé-a um-ma la-qé-ep ù en-nam-a-šùr-ma ke-na i-na ḫa-mu-uš-tim ša PUZUR₄.IŠTAR DUMU šu-lá-áb-ra-at KÙ.BABBAR ni-il₅-qé KÙ.BABBAR eq-lam a-šu-mì en-nam-a-šùr DUMU šu-(d)EN.LÍL e-tí-iq ù a-na bi-it-qá-tim en-nam-a-šùr DUMU šu-(d)EN.LÍL i-za-az um-ma en-nam-a-šùr-ma DUMU šu-(d)EN.LÍL-ma ṭup-pá-am ša ḫu-bu-li ša i-tur₄-DINGIR ú kà-ku-a ma-nu-um i-da-nam um-ma la-qé-ep-ma a-na-ku a-da-na-kum um-ma la-qé-ep-ma a-na en-nam-a-šùr DUMU šu-(d)EN.LÍL-ma KÙ.BABBAR ša-bu-a-tí 2 ṭup-pé-e ḫa-ar-me-en ša ḫu-bu-lim a-šùr-DU₁₀ a-ḫi-a tù-kà-al lu ku-a-um lu ša DUMU kà-ri-a ma-nu-um lu i-da-nam um-ma en-nam-a-šùr DUMU šu-(d)EN.LÍL a-na-ku a-da-na-kum IGI a-la-bi-im DUMU sú-li-a IGI ki-li-a DUMU en-na-nim a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-d,"Ennam-Aššur son of Šu-Illil seized us against Lā-qēp and Ennam-Aššur son of Šu-Bēlum, and Ennam-Aššur said: Have you taken 4.5 minas 5.3333 shekels of silver on behalf of Itūr-ilī?"" Lā-qēp and Ennam-Aššur answered: ""Yes, we took the silver in the week of Puzur-Ištar son of Šu-Ilabrat. The silver goes overland (to Assur) in the name of Ennam-Aššur son of Šu-Illil, and Ennam-Aššur son of Šu-Illil answers for (possible) shortfalls."" Ennam-Aššur son of Šu-Illil said: ""And the tablet concerning the debt to Itūr-ilī and Kakkuwa, who will give me that?"" Lā-qēp answered: ""I shall personally give it to you."" Lā-qēp (further) said to Ennam-Aššur son of Šu-Ilil: ""You have been paid the silver. You have in your possession 2 certified tablets concerning the debt of my brother Aššur-ṭāb. Yours as well as that of Karriya's son, who will give that to me?"" Ennam-Aššur son of Šu-Illil answered: ""I shall personally give it to you."" Witnessed by Ali-abum son of Suliya, by Kiliya son of Ennānum. The Durhumit colony gave us for these proceedings and we gave a tablet with our testimony before Aššur's dagger.""",rule_based,en-nam-a-šùr [SON] šu-{d}EN.LÍL a-na la-qé-ep ù en-nam-a-šùr [SON] šu-be-lim iṣ-ba-at-ni-a-tí-ma um-ma en-nam-a-šùr-ma 4.5 ma-na 5.33333 [SHEKEL] [SILVER] ki-ma i-tur₄-DINGIR tal-qé-a um-ma la-qé-ep ù en-nam-a-šùr-ma ke-na i-na ḫa-mu-uš-tim ša PUZUR₄.IŠTAR [SON] šu-lá-áb-ra-at [SILVER] ni-il₅-qé [SILVER] eq-lam a-šu-mì en-nam-a-šùr [SON] šu-{d}EN.LÍL e-tí-iq ù a-na bi-it-qá-tim en-nam-a-šùr [SON] šu-{d}EN.LÍL i-za-az um-ma en-nam-a-šùr-ma [SON] šu-{d}EN.LÍL-ma ṭup-pá-am ša ḫu-bu-li ša i-tur₄-DINGIR ú kà-ku-a ma-nu-um i-da-nam um-ma la-qé-ep-ma a-na-ku a-da-na-kum um-ma la-qé-ep-ma a-na en-nam-a-šùr [SON] šu-{d}EN.LÍL-ma [SILVER] ša-bu-a-tí 2 ṭup-pé-e ḫa-ar-me-en ša ḫu-bu-lim a-šùr-DU₁₀ a-ḫi-a tù-kà-al lu ku-a-um lu ša [SON] kà-ri-a ma-nu-um lu i-da-nam um-ma en-nam-a-šùr [SON] šu-{d}EN.LÍL a-na-ku a-da-na-kum [WITNESS] a-la-bi-im [SON] sú-li-a [WITNESS] ki-li-a [SON] en-na-nim a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-d,True,[]
7d9a743f-d211-4afa-a173-347c5b4731a3,KIŠIB … KIŠIB … a-na … ù ša-li-ma a-ša-at ir-ma-a-šur,[Seal of ... ... ... ... ... ... ... and ] [seal of ... ... ... ... ... ... ...] [to Lamassitim],rule_based,[SEAL] [...] [SEAL] [...] a-na [...] ù ša-li-ma a-ša-at ir-ma-a-šur,True,[]
7da0f71f-6df2-4d08-b088-41a741cedeab,um-ma a-kà-dí-a-ma a-na a-šur-ma-lik qí-bi₄-ma mì-šu ša a-ša-tám ta-ḫu-zu a-na-ku a-na-kam a-bu-ša al-le a-bu-ša ú-ba-ša-am a-šé-pé-šu mu-qú-ut ú kà-bi-sú ra-qá-tám dí-šu-um,"From Akkadiya to Aššur-malik: Why have you taken a wife in marriage? As for me, should I handle(?) her father here? Her father shames me; fall at his feet and honour him. Give him a thin textile.",rule_based,um-ma a-kà-dí-a-ma a-na a-šur-ma-lik qí-bi₄-ma mì-šu ša a-ša-tám ta-ḫu-zu a-na-ku a-na-kam a-bu-ša al-le a-bu-ša ú-ba-ša-am a-šé-pé-šu mu-qú-ut ú kà-bi-sú ra-qá-tám dí-šu-um,True,[]
7dd6e4f7-e4f9-41d3-91f8-93ce208730a7,0.5 ma-na 3 GÍN ḫu-sà-ri-im ù 4 TÚG.ḪI.A ša šu-be-lim ù a-lu-a ub-lu-ni-ku-ni me-eḫ-ra-tim KÙ.BABBAR i-na ra-mì-ni-kà dí-in-ma iš-tí ṣú-ḫa-ri-a ku-nu-ki-kà šé-bi-lam ṣú-ḫa-ru-a ú-ma-kál lá i-bi₄-tù ṭur₄-da-šu-nu a-dí URUDU ša ma-zi ša i-na É kà-ri-im aṣ-bu-tù-ma a-na a-lu-lá-a ù pì-lá-aḫ-IŠTAR ú-ša-zi-zu šu-ma URUDU i-na É kà-ri-im i-zu-zu ma-lá qá-sú ku-zi-zi-a i-kà-šu-du URUDU i-na É kà-ri-im li-im-ḫu-ur-ma URUDU-li-ik-nu-uk ú iš-té-en i ba-ri-ku-nu li-ib-ší tí-ir-ta-ku-nu li-li-kam-ma za-ku-sà lá-áš-pu-ra-ku-nu-tí,"0.5 mina 3 shekels of lapis lazuli plus 4 textiles that Šu-Bēlum and Aluwa brought to you, give the corresponding amount in silver yourself, and send it with my servants under your seal. My servants must not delay a single day, send them. Concerning the copper ... that I seized in the office of the colony and let stand for Alulaya and Pilah-Ištar - if the copper stands in the office of the colony, then let Kuziziya receive the copper in the office of the colony as much as he can acquire, let him seal the copper and then let it remain with one of you. I shall send you the final report.",rule_based,½ ma-na 3 [SHEKEL] ḫu-sà-ri-im ù 4 [TEXTILE].ḪI.A ša šu-be-lim ù a-lu-a ub-lu-ni-ku-ni me-eḫ-ra-tim [SILVER] i-na ra-mì-ni-kà dí-in-ma iš-tí ṣú-ḫa-ri-a ku-nu-ki-kà šé-bi-lam ṣú-ḫa-ru-a ú-ma-kál lá i-bi₄-tù ṭur₄-da-šu-nu a-dí [COPPER] ša ma-zi ša i-na [HOUSE] kà-ri-im aṣ-bu-tù-ma a-na a-lu-lá-a ù pì-lá-aḫ-IŠTAR ú-ša-zi-zu šu-ma [COPPER] i-na [HOUSE] kà-ri-im i-zu-zu ma-lá qá-sú ku-zi-zi-a i-kà-šu-du [COPPER] i-na [HOUSE] kà-ri-im li-im-ḫu-ur-ma [COPPER]-li-ik-nu-uk ú iš-té-en i ba-ri-ku-nu li-ib-ší tí-ir-ta-ku-nu li-li-kam-ma za-ku-sà lá-áš-pu-ra-ku-nu-tí,True,[]
7dfa121d-05c1-4ddc-bfc9-627f2b335aab,um-ma pí-lá-aḫ-IŠTAR-ma a-na en-um-a-šùr qí-bi₄-ma a-na 6.83333 ma-na KÙ.BABBAR ša a-na DAM.GÀR ḫa-bu-lá-ku-ni a-na-kam-ma tù-na-ḫi-da-ni um-ma a-ta-ma KÙ.BABBAR ša i-ma-qú-tá-ku-ni a-na ša-nim lá tù-pá-na a-na a-lu-lá-a ki-ma DAM.GÀR šu-qú-ul 15 u₄-me lá i-li-ik KÙ.BABBAR im-qú-ta-ma a-lu-lá-a a-na-kam lá-šu-ma KÙ.BABBAR a-dí u₄-mì-im a-nim i ku-nu-ki-šu i-ba-ší a-dí ší-ni-šu ú 3 šál-ší-šu tí-ir-tí i-li-kà-kum ú i pì-a tí-ra-tim áš-ta-pá-ra-kum ta-áš-pu-ra-am um-ma a-ta-ma KÙ.BABBAR iš-tí-kà-ma li-bi₄-ší li-ba-kà lu i-de₈ ki-ma iš-tù 4 ITU.KAM KÙ.BABBAR a šu-mì-kà kà-ṣú-du u₄-ra-ni a-ta-lá-ak KÙ.BABBAR a ša ki-ma i-a-tí e-zi-ib,"From Pilah-Ištar to Ennam-Aššur: Here you instructed me about the 6.83333 minas of silver that I owe to the merchant, and you said: Whatever silver falls to you, do not set that aside to any other person; pay it to Alulaya on behalf of the merchant."" Before 15 days had gone by silver fell into my hands, but Alulaya was not here, so the silver remains to this day under his seal. 2 or 3 times I have sent word to you, and I have sent you oral messages, and you answered: ""Let the silver remain in your possession."" You certainly know that the silver has been held up for 4 months in your name. Tomorrow I shall leave. I have left the silver with my representative.""",rule_based,um-ma pí-lá-aḫ-IŠTAR-ma a-na en-um-a-šùr qí-bi₄-ma a-na 6.83333 ma-na [SILVER] ša a-na [WIFE].GÀR ḫa-bu-lá-ku-ni a-na-kam-ma tù-na-ḫi-da-ni um-ma a-ta-ma [SILVER] ša i-ma-qú-tá-ku-ni a-na ša-nim lá tù-pá-na a-na a-lu-lá-a ki-ma [WIFE].GÀR šu-qú-ul 15 u₄-me lá i-li-ik [SILVER] im-qú-ta-ma a-lu-lá-a a-na-kam lá-šu-ma [SILVER] a-dí u₄-mì-im a-nim i ku-nu-ki-šu i-ba-ší a-dí ší-ni-šu ú 3 šál-ší-šu tí-ir-tí i-li-kà-kum ú i pì-a tí-ra-tim áš-ta-pá-ra-kum ta-áš-pu-ra-am um-ma a-ta-ma [SILVER] iš-tí-kà-ma li-bi₄-ší li-ba-kà lu i-de₈ ki-ma iš-tù 4 [MONTH] [SILVER] a šu-mì-kà kà-ṣú-du u₄-ra-ni a-ta-lá-ak [SILVER] a ša ki-ma i-a-tí e-zi-ib,True,[]
